t,u_model,u_observed,v,V_model,V,dVdt_model,dVdt,noise
0.43,-0.7575559181984074,-0.7575559181984074,-2.3235392455065442,14.027570983377384,14.027570983377384,-4.218778725586958,-4.218778725586954,0.0
0.431,-0.7598479238575448,-0.7598479238575448,-2.2920056591374003,14.023449600059841,14.023449600059841,-4.121383317542637,-4.121383317542634,0.0
0.432,-0.762108327519067,-0.762108327519067,-2.260403661522152,14.019424512345575,14.019424512345575,-4.025087714266462,-4.0250877142664585,0.0
0.433,-0.7643370620672125,-0.7643370620672125,-2.22873454814553,14.01549460789795,14.01549460789795,-3.929904447625532,-3.9299044476255283,0.0
0.434,-0.7665340616834476,-0.7665340616834476,-2.196999616235051,14.011658762040806,14.011658762040806,-3.8358458571430276,-3.835845857143024,0.0
0.435,-0.7686992618481562,-0.7686992618481562,-2.165200164708583,14.007915837952462,14.007915837952462,-3.7429240883444237,-3.7429240883444206,0.0
0.436,-0.7708325993422781,-0.7708325993422781,-2.133337494121884,14.004264686861376,14.004264686861376,-3.6511510910859357,-3.6511510910859326,0.0
0.437,-0.7729340122488942,-0.7729340122488942,-2.101412906616112,14.000704148243436,14.000704148243436,-3.5605386179398124,-3.5605386179398093,0.0
0.438,-0.7750034399547595,-0.7750034399547595,-2.069427705865307,13.99723305002081,13.99723305002081,-3.4710982226258125,-3.4710982226258094,0.0
0.439,-0.7770408231517834,-0.7770408231517834,-2.037383197023854,13.993850208762339,13.993850208762339,-3.382841258471103,-3.3828412584711,0.0
0.44,-0.7790461038384573,-0.7790461038384573,-2.0052806866739172,13.990554429885474,13.990554429885474,-3.29577887686483,-3.295778876864827,0.0
0.441,-0.7810192253212301,-0.7810192253212301,-1.9731214827728634,13.98734450785963,13.98734450785963,-3.2099220258441363,-3.2099220258441337,0.0
0.442,-0.7829601322158308,-0.7829601322158308,-1.9409068946006591,13.984219226411064,13.984219226411064,-3.125281448566497,-3.1252814485664944,0.0
0.443,-0.7848687704485381,-0.7848687704485381,-1.9086382327072593,13.981177358729095,13.981177358729095,-3.0418676819685686,-3.041867681968566,0.0
0.444,-0.7867450872573981,-0.7867450872573981,-1.8763168088599782,13.978217667673736,13.978217667673736,-2.9596910553593148,-2.959691055359312,0.0
0.445,-0.788589031193389,-0.788589031193389,-1.843943935990852,13.975338905984653,13.975338905984653,-2.8787616890824097,-2.878761689082407,0.0
0.446,-0.7904005521215329,-0.7904005521215329,-1.8115209281439901,13.972539816491436,13.972539816491436,-2.7990894932177213,-2.7990894932177186,0.0
0.447,-0.7921796012219559,-0.7921796012219559,-1.7790491004229207,13.969819132325133,13.969819132325133,-2.720684166302334,-2.720684166302332,0.0
0.448,-0.7939261309908938,-0.7939261309908938,-1.7465297689379309,13.967175577131025,13.967175577131025,-2.6435551941084157,-2.6435551941084134,0.0
0.449,-0.7956400952416472,-0.7956400952416472,-1.713964250753404,13.96460786528261,13.96460786528261,-2.5677118484139783,-2.567711848413976,0.0
0.45,-0.7973214491054824,-0.7973214491054824,-1.6813538638351562,13.962114702096713,13.962114702096713,-2.493163185897984,-2.493163185897982,0.0
0.451,-0.7989701490324802,-0.7989701490324802,-1.6486999269977738,13.959694784049793,13.959694784049793,-2.419918046919989,-2.4199180469199866,0.0
